date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-30,AL,Anadia,city,1,1,TRUE,17545,2700201,5.69963,1
2020-04-30,AL,Arapiraca,city,18,0,TRUE,231747,2700300,7.76709,NA
2020-04-30,AL,Atalaia,city,1,0,TRUE,47185,2700409,2.11932,NA
2020-04-30,AL,Barra de Santo Antônio,city,1,0,TRUE,15932,2700508,6.27668,NA
2020-04-30,AL,Barra de São Miguel,city,4,0,TRUE,8322,2700607,48.06537,NA
2020-04-30,AL,Batalha,city,2,0,TRUE,18232,2700706,10.96972,NA
2020-04-30,AL,Boca da Mata,city,1,0,TRUE,27281,2701001,3.66555,NA
2020-04-30,AL,Branquinha,city,1,0,TRUE,10494,2701100,9.52925,NA
2020-04-30,AL,Capela,city,1,0,TRUE,17053,2701704,5.86407,NA
2020-04-30,AL,Coruripe,city,2,0,TRUE,56933,2702306,3.5129,NA
2020-04-30,AL,Delmiro Gouveia,city,1,0,TRUE,52016,2702405,1.92249,NA
2020-04-30,AL,Ibateguara,city,1,1,TRUE,15616,2703007,6.40369,1
2020-04-30,AL,Importados/Indefinidos,city,11,2,TRUE,NA,NA,NA,0.1818
2020-04-30,AL,Junqueiro,city,2,0,TRUE,24727,2704005,8.08832,NA
2020-04-30,AL,Lagoa da Canoa,city,1,1,TRUE,17852,2704104,5.60161,1
2020-04-30,AL,Limoeiro de Anadia,city,1,1,TRUE,28635,2704203,3.49223,1
2020-04-30,AL,Maceió,city,853,32,TRUE,1018948,2704302,83.71379,0.0375
2020-04-30,AL,Maragogi,city,5,1,TRUE,32704,2704500,15.28865,0.2
2020-04-30,AL,Marechal Deodoro,city,30,2,TRUE,51901,2704708,57.80235,0.0667
2020-04-30,AL,Maribondo,city,2,1,TRUE,13264,2704807,15.07841,0.5
2020-04-30,AL,Matriz de Camaragibe,city,1,1,TRUE,24642,2705101,4.05811,1
2020-04-30,AL,Murici,city,20,1,TRUE,28236,2705507,70.83156,0.05
2020-04-30,AL,Novo Lino,city,1,0,TRUE,12690,2705606,7.88022,NA
2020-04-30,AL,Olho d'Água das Flores,city,1,0,TRUE,21688,2705705,4.61084,NA
2020-04-30,AL,Palestina,city,1,0,TRUE,5011,2706208,19.9561,NA
2020-04-30,AL,Palmeira dos Índios,city,11,0,TRUE,73218,2706307,15.02363,NA
2020-04-30,AL,Paripueira,city,1,1,TRUE,13176,2706448,7.58956,1
2020-04-30,AL,Paulo Jacinto,city,1,0,TRUE,7564,2706604,13.22052,NA
2020-04-30,AL,Penedo,city,1,0,TRUE,63683,2706703,1.57028,NA
2020-04-30,AL,Piaçabuçu,city,2,0,TRUE,17827,2706802,11.21894,NA
2020-04-30,AL,Pilar,city,4,0,TRUE,35111,2706901,11.39244,NA
2020-04-30,AL,Porto Calvo,city,2,0,TRUE,27165,2707305,7.36241,NA
2020-04-30,AL,Porto Real do Colégio,city,1,0,TRUE,20066,2707503,4.98355,NA
2020-04-30,AL,Rio Largo,city,24,0,TRUE,75120,2707701,31.94888,NA
2020-04-30,AL,Santa Luzia do Norte,city,5,0,TRUE,7296,2707909,68.5307,NA
2020-04-30,AL,São Miguel dos Campos,city,5,0,TRUE,61251,2708600,8.16313,NA
2020-04-30,AL,São Miguel dos Milagres,city,2,1,TRUE,7951,2708709,25.15407,0.5
2020-04-30,AL,São Sebastião,city,3,0,TRUE,34152,2708808,8.78426,NA
2020-04-30,AL,Satuba,city,12,0,TRUE,13828,2708907,86.78045,NA
2020-04-30,AL,Taquarana,city,2,0,TRUE,19980,2709103,10.01001,NA
2020-04-30,AL,União dos Palmares,city,5,0,TRUE,65611,2709301,7.62067,NA
2020-04-30,AL,Viçosa,city,1,1,TRUE,25733,2709400,3.88606,1
2020-04-30,AP,Amapá,city,2,0,TRUE,9109,1600105,21.95631,NA
2020-04-30,AP,Importados/Indefinidos,city,0,0,TRUE,NA,NA,NA,NA
2020-04-30,AP,Itaubal,city,3,0,TRUE,5503,1600253,54.51572,NA
2020-04-30,AP,Laranjal do Jari,city,52,3,TRUE,50410,1600279,103.15414,0.0577
2020-04-30,AP,Macapá,city,827,26,TRUE,503327,1600303,164.3067,0.0314
2020-04-30,AP,Mazagão,city,13,0,TRUE,21632,1600402,60.09615,NA
2020-04-30,AP,Oiapoque,city,23,1,TRUE,27270,1600501,84.34177,0.0435
2020-04-30,AP,Pedra Branca do Amapari,city,4,0,TRUE,16502,1600154,24.23949,NA
2020-04-30,AP,Porto Grande,city,8,0,TRUE,21971,1600535,36.41163,NA
2020-04-30,AP,Santana,city,129,4,TRUE,121364,1600600,106.29182,0.031
2020-04-30,AP,Serra do Navio,city,7,0,TRUE,5397,1600055,129.70169,NA
2020-04-30,AP,Tartarugalzinho,city,7,0,TRUE,17315,1600709,40.42738,NA
2020-04-30,AP,Vitória do Jari,city,5,0,TRUE,15931,1600808,31.38535,NA
2020-04-30,PA,Abaetetuba,city,26,0,TRUE,157698,1500107,16.48721,NA
2020-04-30,PA,Acará,city,2,0,TRUE,55591,1500206,3.5977,NA
2020-04-30,PA,Afuá,city,1,0,TRUE,39218,1500305,2.54985,NA
2020-04-30,PA,Água Azul do Norte,city,1,0,TRUE,27430,1500347,3.64564,NA
2020-04-30,PA,Alenquer,city,2,0,TRUE,56789,1500404,3.52181,NA
2020-04-30,PA,Almeirim,city,2,1,TRUE,34109,1500503,5.86356,0.5
2020-04-30,PA,Altamira,city,12,0,TRUE,114594,1500602,10.47175,NA
2020-04-30,PA,Anajás,city,0,0,TRUE,29277,1500701,NA,NA
2020-04-30,PA,Ananindeua,city,294,11,TRUE,530598,1500800,55.40918,0.0374
2020-04-30,PA,Anapu,city,7,0,TRUE,27890,1500859,25.0986,NA
2020-04-30,PA,Augusto Corrêa,city,12,1,TRUE,45998,1500909,26.08809,0.0833
2020-04-30,PA,Aurora do Pará,city,4,0,TRUE,31338,1500958,12.76406,NA
2020-04-30,PA,Bagre,city,3,0,TRUE,30673,1501105,9.78059,NA
2020-04-30,PA,Baião,city,1,0,TRUE,47446,1501204,2.10766,NA
2020-04-30,PA,Barcarena,city,17,1,TRUE,124680,1501303,13.63491,0.0588
2020-04-30,PA,Belém,city,1605,129,TRUE,1492745,1501402,107.52004,0.0804
2020-04-30,PA,Benevides,city,31,2,TRUE,62737,1501501,49.41263,0.0645
2020-04-30,PA,Bom Jesus do Tocantins,city,1,0,TRUE,16981,1501576,5.88893,NA
2020-04-30,PA,Bonito,city,1,0,TRUE,16286,1501600,6.14024,NA
2020-04-30,PA,Bragança,city,35,4,TRUE,127686,1501709,27.41099,0.1143
2020-04-30,PA,Breves,city,35,6,TRUE,102701,1501808,34.07951,0.1714
2020-04-30,PA,Bujaru,city,8,0,TRUE,29132,1501907,27.46121,NA
2020-04-30,PA,Cachoeira do Arari,city,7,1,TRUE,23767,1502004,29.4526,0.1429
2020-04-30,PA,Cametá,city,11,1,TRUE,137890,1502103,7.97737,0.0909
2020-04-30,PA,Canaã dos Carajás,city,4,1,TRUE,37085,1502152,10.78603,0.25
2020-04-30,PA,Capanema,city,26,2,TRUE,69027,1502202,37.66642,0.0769
2020-04-30,PA,Capitão Poço,city,3,0,TRUE,54303,1502301,5.52456,NA
2020-04-30,PA,Castanhal,city,79,3,TRUE,200793,1502400,39.344,0.038
2020-04-30,PA,Colares,city,1,0,TRUE,12085,1502608,8.27472,NA
2020-04-30,PA,Conceição do Araguaia,city,1,0,TRUE,47864,1502707,2.08925,NA
2020-04-30,PA,Concórdia do Pará,city,3,0,TRUE,33318,1502756,9.00414,NA
2020-04-30,PA,Curionópolis,city,1,1,TRUE,17929,1502772,5.57756,1
2020-04-30,PA,Curralinho,city,5,0,TRUE,34448,1502806,14.51463,NA
2020-04-30,PA,Curuçá,city,7,0,TRUE,40066,1502905,17.47117,NA
2020-04-30,PA,Dom Eliseu,city,1,0,TRUE,59719,1502939,1.67451,NA
2020-04-30,PA,Garrafão do Norte,city,4,0,TRUE,26066,1503077,15.34566,NA
2020-04-30,PA,Goianésia do Pará,city,4,0,TRUE,40475,1503093,9.88264,NA
2020-04-30,PA,Igarapé-Açu,city,12,1,TRUE,38807,1503200,30.92226,0.0833
2020-04-30,PA,Igarapé-Miri,city,5,1,TRUE,62698,1503309,7.97474,0.2
2020-04-30,PA,Importados/Indefinidos,city,0,0,TRUE,NA,NA,NA,NA
2020-04-30,PA,Inhangapi,city,4,0,TRUE,11711,1503408,34.15592,NA
2020-04-30,PA,Ipixuna do Pará,city,2,0,TRUE,64053,1503457,3.12241,NA
2020-04-30,PA,Irituia,city,3,0,TRUE,32550,1503507,9.21659,NA
2020-04-30,PA,Itaituba,city,7,0,TRUE,101247,1503606,6.91379,NA
2020-04-30,PA,Jacundá,city,1,0,TRUE,59155,1503804,1.69047,NA
2020-04-30,PA,Juruti,city,5,2,TRUE,57943,1503903,8.62917,0.4
2020-04-30,PA,Limoeiro do Ajuru,city,2,1,TRUE,28935,1504000,6.91204,0.5
2020-04-30,PA,Mãe do Rio,city,5,0,TRUE,30077,1504059,16.624,NA
2020-04-30,PA,Marabá,city,36,6,TRUE,279349,1504208,12.88711,0.1667
2020-04-30,PA,Maracanã,city,9,0,TRUE,29473,1504307,30.53642,NA
2020-04-30,PA,Marapanim,city,8,1,TRUE,28336,1504406,28.23264,0.125
2020-04-30,PA,Marituba,city,44,1,TRUE,131521,1504422,33.45473,0.0227
2020-04-30,PA,Melgaço,city,1,0,TRUE,27654,1504505,3.61611,NA
2020-04-30,PA,Mocajuba,city,4,0,TRUE,31136,1504604,12.84687,NA
2020-04-30,PA,Moju,city,1,0,TRUE,82094,1504703,1.21812,NA
2020-04-30,PA,Monte Alegre,city,5,0,TRUE,58032,1504802,8.61594,NA
2020-04-30,PA,Muaná,city,1,0,TRUE,40349,1504901,2.47838,NA
2020-04-30,PA,Nova Esperança do Piriá,city,3,0,TRUE,21368,1504950,14.03969,NA
2020-04-30,PA,Nova Ipixuna,city,2,0,TRUE,16678,1504976,11.99185,NA
2020-04-30,PA,Nova Timboteua,city,4,0,TRUE,15363,1505007,26.03658,NA
2020-04-30,PA,Novo Progresso,city,2,0,TRUE,25762,1505031,7.76337,NA
2020-04-30,PA,Óbidos,city,4,1,TRUE,52137,1505106,7.67209,0.25
2020-04-30,PA,Oeiras do Pará,city,13,1,TRUE,32512,1505205,39.98524,0.0769
2020-04-30,PA,Oriximiná,city,1,0,TRUE,73096,1505304,1.36806,NA
2020-04-30,PA,Ourém,city,5,0,TRUE,17842,1505403,28.02376,NA
2020-04-30,PA,Pacajá,city,2,0,TRUE,47706,1505486,4.19234,NA
2020-04-30,PA,Paragominas,city,27,3,TRUE,113145,1505502,23.86318,0.1111
2020-04-30,PA,Parauapebas,city,67,6,TRUE,208273,1505536,32.16932,0.0896
2020-04-30,PA,Peixe-Boi,city,1,0,TRUE,8077,1505601,12.38083,NA
2020-04-30,PA,Ponta de Pedras,city,8,2,TRUE,31082,1505700,25.73837,0.25
2020-04-30,PA,Porto de Moz,city,3,0,TRUE,41135,1505908,7.29306,NA
2020-04-30,PA,Prainha,city,2,0,TRUE,29866,1506005,6.69658,NA
2020-04-30,PA,Primavera,city,2,0,TRUE,10825,1506104,18.47575,NA
2020-04-30,PA,Quatipuru,city,3,0,TRUE,13608,1506112,22.04586,NA
2020-04-30,PA,Redenção,city,2,0,TRUE,84787,1506138,2.35885,NA
2020-04-30,PA,Rondon do Pará,city,2,1,TRUE,52357,1506187,3.81993,0.5
2020-04-30,PA,Salinópolis,city,10,0,TRUE,40675,1506203,24.58513,NA
2020-04-30,PA,Salvaterra,city,5,1,TRUE,23752,1506302,21.05086,0.2
2020-04-30,PA,Santa Bárbara do Pará,city,7,0,TRUE,21079,1506351,33.20841,NA
2020-04-30,PA,Santa Cruz do Arari,city,5,1,TRUE,10128,1506401,49.36809,0.2
2020-04-30,PA,Santa Izabel do Pará,city,55,1,TRUE,70801,1506500,77.68252,0.0182
2020-04-30,PA,Santa Maria do Pará,city,4,0,TRUE,24861,1506609,16.08946,NA
2020-04-30,PA,Santarém,city,75,6,TRUE,304589,1506807,24.62334,0.08
2020-04-30,PA,Santo Antônio do Tauá,city,38,2,TRUE,31482,1507003,120.70389,0.0526
2020-04-30,PA,São Caetano de Odivelas,city,5,1,TRUE,18050,1507102,27.70083,0.2
2020-04-30,PA,São Domingos do Capim,city,1,0,TRUE,31989,1507201,3.12607,NA
2020-04-30,PA,São Félix do Xingu,city,1,0,TRUE,128481,1507300,0.77833,NA
2020-04-30,PA,São Geraldo do Araguaia,city,1,0,TRUE,24847,1507458,4.02463,NA
2020-04-30,PA,São João da Ponta,city,1,0,TRUE,6139,1507466,16.2893,NA
2020-04-30,PA,São João de Pirabas,city,2,0,TRUE,23045,1507474,8.67867,NA
2020-04-30,PA,São João do Araguaia,city,1,1,TRUE,13996,1507508,7.1449,1
2020-04-30,PA,São Miguel do Guamá,city,24,2,TRUE,58986,1507607,40.68762,0.0833
2020-04-30,PA,São Sebastião da Boa Vista,city,7,0,TRUE,26640,1507706,26.27628,NA
2020-04-30,PA,Tailândia,city,10,0,TRUE,106339,1507953,9.40389,NA
2020-04-30,PA,Terra Alta,city,6,0,TRUE,11720,1507961,51.19454,NA
2020-04-30,PA,Tomé-Açu,city,3,0,TRUE,63447,1508001,4.72836,NA
2020-04-30,PA,Tracuateua,city,1,0,TRUE,30959,1508035,3.23008,NA
2020-04-30,PA,Tucumã,city,7,0,TRUE,39602,1508084,17.67587,NA
2020-04-30,PA,Tucuruí,city,11,0,TRUE,113659,1508100,9.67807,NA
2020-04-30,PA,Vigia,city,26,1,TRUE,53686,1508209,48.42976,0.0385
2020-04-30,PA,Viseu,city,2,1,TRUE,61403,1508308,3.25717,0.5
2020-04-30,PA,Xinguara,city,3,0,TRUE,44751,1508407,6.70376,NA
2020-04-29,AC,Acrelândia,city,13,0,TRUE,15256,1200013,85.21238,NA
2020-04-29,AC,Bujari,city,2,0,TRUE,10266,1200138,19.48178,NA
2020-04-29,AC,Cruzeiro do Sul,city,5,0,TRUE,88376,1200203,5.65764,NA
2020-04-29,AC,Mâncio Lima,city,1,0,TRUE,18977,1200336,5.26954,NA
2020-04-29,AC,Plácido de Castro,city,25,1,TRUE,19761,1200385,126.51182,0.04
2020-04-29,AC,Porto Acre,city,2,0,TRUE,18504,1200807,10.80847,NA
2020-04-29,AC,Rio Branco,city,300,17,TRUE,407319,1200401,73.65235,0.0567
2020-04-29,AC,Senador Guiomard,city,3,0,TRUE,23024,1200450,13.02988,NA
2020-04-29,AC,Xapuri,city,3,0,TRUE,19323,1200708,15.52554,NA
2020-04-29,AL,Anadia,city,1,1,FALSE,17545,2700201,5.69963,1
2020-04-29,AL,Arapiraca,city,13,0,FALSE,231747,2700300,5.60957,NA
2020-04-29,AL,Atalaia,city,1,0,FALSE,47185,2700409,2.11932,NA
2020-04-29,AL,Barra de Santo Antônio,city,1,0,FALSE,15932,2700508,6.27668,NA
2020-04-29,AL,Barra de São Miguel,city,3,0,FALSE,8322,2700607,36.04903,NA
2020-04-29,AL,Batalha,city,1,0,FALSE,18232,2700706,5.48486,NA
2020-04-29,AL,Boca da Mata,city,1,0,FALSE,27281,2701001,3.66555,NA
2020-04-29,AL,Branquinha,city,1,0,FALSE,10494,2701100,9.52925,NA
2020-04-29,AL,Capela,city,1,0,FALSE,17053,2701704,5.86407,NA
2020-04-29,AL,Coruripe,city,2,0,FALSE,56933,2702306,3.5129,NA
2020-04-29,AL,Delmiro Gouveia,city,1,0,FALSE,52016,2702405,1.92249,NA
2020-04-29,AL,Ibateguara,city,1,1,FALSE,15616,2703007,6.40369,1
2020-04-29,AL,Importados/Indefinidos,city,11,2,FALSE,NA,NA,NA,0.1818
2020-04-29,AL,Junqueiro,city,1,0,FALSE,24727,2704005,4.04416,NA
2020-04-29,AL,Lagoa da Canoa,city,1,1,FALSE,17852,2704104,5.60161,1
2020-04-29,AL,Limoeiro de Anadia,city,1,1,FALSE,28635,2704203,3.49223,1
2020-04-29,AL,Maceió,city,791,26,FALSE,1018948,2704302,77.62908,0.0329
2020-04-29,AL,Maragogi,city,5,1,FALSE,32704,2704500,15.28865,0.2
2020-04-29,AL,Marechal Deodoro,city,24,2,FALSE,51901,2704708,46.24188,0.0833
2020-04-29,AL,Maribondo,city,2,1,FALSE,13264,2704807,15.07841,0.5
2020-04-29,AL,Matriz de Camaragibe,city,1,1,FALSE,24642,2705101,4.05811,1
2020-04-29,AL,Murici,city,18,1,FALSE,28236,2705507,63.74841,0.0556
2020-04-29,AL,Olho d'Água das Flores,city,1,0,FALSE,21688,2705705,4.61084,NA
2020-04-29,AL,Palestina,city,1,0,FALSE,5011,2706208,19.9561,NA
2020-04-29,AL,Palmeira dos Índios,city,7,0,FALSE,73218,2706307,9.56049,NA
2020-04-29,AL,Paripueira,city,1,1,FALSE,13176,2706448,7.58956,1
2020-04-29,AL,Paulo Jacinto,city,1,0,FALSE,7564,2706604,13.22052,NA
2020-04-29,AL,Penedo,city,1,0,FALSE,63683,2706703,1.57028,NA
2020-04-29,AL,Piaçabuçu,city,2,0,FALSE,17827,2706802,11.21894,NA
2020-04-29,AL,Pilar,city,4,0,FALSE,35111,2706901,11.39244,NA
2020-04-29,AL,Porto Calvo,city,2,0,FALSE,27165,2707305,7.36241,NA
2020-04-29,AL,Porto Real do Colégio,city,1,0,FALSE,20066,2707503,4.98355,NA
2020-04-29,AL,Rio Largo,city,26,0,FALSE,75120,2707701,34.61129,NA
2020-04-29,AL,Santa Luzia do Norte,city,4,0,FALSE,7296,2707909,54.82456,NA
2020-04-29,AL,São Miguel dos Campos,city,5,0,FALSE,61251,2708600,8.16313,NA
2020-04-29,AL,São Miguel dos Milagres,city,2,1,FALSE,7951,2708709,25.15407,0.5
2020-04-29,AL,São Sebastião,city,1,0,FALSE,34152,2708808,2.92809,NA
2020-04-29,AL,Satuba,city,10,0,FALSE,13828,2708907,72.31704,NA
2020-04-29,AL,União dos Palmares,city,5,0,FALSE,65611,2709301,7.62067,NA
2020-04-29,AL,Viçosa,city,1,1,FALSE,25733,2709400,3.88606,1
2020-04-29,AM,Amaturá,city,25,0,TRUE,11536,1300060,216.7129,NA
2020-04-29,AM,Anamã,city,1,0,TRUE,13614,1300086,7.34538,NA
2020-04-29,AM,Anori,city,27,0,TRUE,21010,1300102,128.51023,NA
2020-04-29,AM,Autazes,city,52,3,TRUE,39565,1300300,131.42929,0.0577
2020-04-29,AM,Barcelos,city,3,1,TRUE,27502,1300409,10.9083,0.3333
2020-04-29,AM,Benjamin Constant,city,24,0,TRUE,42984,1300607,55.83473,NA
2020-04-29,AM,Beruri,city,9,1,TRUE,19679,1300631,45.73403,0.1111
2020-04-29,AM,Boca do Acre,city,12,0,TRUE,34308,1300706,34.97726,NA
2020-04-29,AM,Borba,city,4,1,TRUE,41161,1300805,9.71794,0.25
2020-04-29,AM,Caapiranga,city,3,0,TRUE,13081,1300839,22.93403,NA
2020-04-29,AM,Canutama,city,2,0,TRUE,15629,1300904,12.79672,NA
2020-04-29,AM,Carauari,city,66,1,TRUE,28294,1301001,233.265,0.0152
2020-04-29,AM,Careiro,city,69,3,TRUE,37869,1301100,182.20708,0.0435
2020-04-29,AM,Careiro da Várzea,city,13,0,TRUE,30225,1301159,43.01075,NA
2020-04-29,AM,Coari,city,70,6,TRUE,85097,1301209,82.25907,0.0857
2020-04-29,AM,Codajás,city,4,0,TRUE,28637,1301308,13.96794,NA
2020-04-29,AM,Fonte Boa,city,5,0,TRUE,17609,1301605,28.39457,NA
2020-04-29,AM,Humaitá,city,2,0,TRUE,55080,1301704,3.63108,NA
2020-04-29,AM,Iranduba,city,115,7,TRUE,48296,1301852,238.11496,0.0609
2020-04-29,AM,Itacoatiara,city,115,9,TRUE,101337,1301902,113.48274,0.0783
2020-04-29,AM,Itapiranga,city,10,1,TRUE,9148,1302009,109.31351,0.1
2020-04-29,AM,Juruá,city,1,0,TRUE,14712,1302207,6.79717,NA
2020-04-29,AM,Jutaí,city,3,0,TRUE,14317,1302306,20.95411,NA
2020-04-29,AM,Lábrea,city,19,0,TRUE,46069,1302405,41.24248,NA
2020-04-29,AM,Manacapuru,city,405,24,TRUE,97377,1302504,415.9093,0.0593
2020-04-29,AM,Manaquiri,city,12,2,TRUE,32105,1302553,37.37736,0.1667
2020-04-29,AM,Manaus,city,3091,288,TRUE,2182763,1302603,141.60951,0.0932
2020-04-29,AM,Manicoré,city,4,1,TRUE,55751,1302702,7.17476,0.25
2020-04-29,AM,Maraã,city,15,0,TRUE,18224,1302801,82.30904,NA
2020-04-29,AM,Maués,city,85,7,TRUE,63905,1302900,133.00994,0.0824
2020-04-29,AM,Nhamundá,city,1,0,TRUE,21173,1303007,4.723,NA
2020-04-29,AM,Nova Olinda do Norte,city,4,0,TRUE,37378,1303106,10.70148,NA
2020-04-29,AM,Novo Airão,city,4,1,TRUE,19454,1303205,20.56132,0.25
2020-04-29,AM,Novo Aripuanã,city,7,0,TRUE,25644,1303304,27.29683,NA
2020-04-29,AM,Parintins,city,145,10,TRUE,114273,1303403,126.88912,0.069
2020-04-29,AM,Presidente Figueiredo,city,50,2,TRUE,36279,1303536,137.82078,0.04
2020-04-29,AM,Rio Preto da Eva,city,56,1,TRUE,33347,1303569,167.93115,0.0179
2020-04-29,AM,Santa Isabel do Rio Negro,city,4,0,TRUE,25156,1303601,15.90078,NA
2020-04-29,AM,Santo Antônio do Içá,city,61,0,TRUE,21602,1303700,282.38126,NA
2020-04-29,AM,São Gabriel da Cachoeira,city,4,0,TRUE,45564,1303809,8.77886,NA
2020-04-29,AM,São Paulo de Olivença,city,33,1,TRUE,39299,1303908,83.9716,0.0303
2020-04-29,AM,São Sebastião do Uatumã,city,3,0,TRUE,14020,1303957,21.398,NA
2020-04-29,AM,Silves,city,5,0,TRUE,9171,1304005,54.51968,NA
2020-04-29,AM,Tabatinga,city,83,7,TRUE,65844,1304062,126.05553,0.0843
2020-04-29,AM,Tapauá,city,19,0,TRUE,17156,1304104,110.74843,NA
2020-04-29,AM,Tefé,city,27,2,TRUE,59849,1304203,45.11354,0.0741
2020-04-29,AM,Tonantins,city,18,0,TRUE,18755,1304237,95.97441,NA
2020-04-29,AM,Urucará,city,8,1,TRUE,16256,1304302,49.2126,0.125
2020-04-29,AM,Urucurituba,city,3,0,TRUE,23065,1304401,13.00672,NA
2020-04-29,AP,Amapá,city,2,0,FALSE,9109,1600105,21.95631,NA
2020-04-29,AP,Itaubal,city,3,0,FALSE,5503,1600253,54.51572,NA
2020-04-29,AP,Laranjal do Jari,city,38,2,FALSE,50410,1600279,75.38187,0.0526
2020-04-29,AP,Macapá,city,789,24,FALSE,503327,1600303,156.75694,0.0304
2020-04-29,AP,Mazagão,city,12,0,FALSE,21632,1600402,55.47337,NA
2020-04-29,AP,Oiapoque,city,23,1,FALSE,27270,1600501,84.34177,0.0435
2020-04-29,AP,Pedra Branca do Amapari,city,1,0,FALSE,16502,1600154,6.05987,NA
2020-04-29,AP,Porto Grande,city,7,0,FALSE,21971,1600535,31.86018,NA
2020-04-29,AP,Santana,city,125,4,FALSE,121364,1600600,102.99595,0.032
2020-04-29,AP,Serra do Navio,city,6,0,FALSE,5397,1600055,111.17287,NA
2020-04-29,AP,Tartarugalzinho,city,7,0,FALSE,17315,1600709,40.42738,NA
2020-04-29,AP,Vitória do Jari,city,3,0,FALSE,15931,1600808,18.83121,NA
2020-04-29,BA,Abaíra,city,1,0,TRUE,8739,2900108,11.44296,NA
2020-04-29,BA,Acajutiba,city,1,0,TRUE,15159,2900306,6.59674,NA
2020-04-29,BA,Adustina,city,1,1,TRUE,17040,2900355,5.86854,1
2020-04-29,BA,Água Fria,city,1,1,TRUE,16970,2900405,5.89275,1
2020-04-29,BA,Aiquara,city,1,0,TRUE,4446,2900603,22.49213,NA
2020-04-29,BA,Alagoinhas,city,7,0,TRUE,151596,2900702,4.61754,NA
2020-04-29,BA,Almadina,city,1,0,TRUE,5464,2900900,18.30161,NA
2020-04-29,BA,Amélia Rodrigues,city,5,0,TRUE,25102,2901106,19.91873,NA
2020-04-29,BA,Aracatu,city,2,0,TRUE,13135,2902005,15.22649,NA
2020-04-29,BA,Araci,city,1,1,TRUE,54379,2902104,1.83895,1
2020-04-29,BA,Arataca,city,2,0,TRUE,11019,2902252,18.15047,NA
2020-04-29,BA,Aurelino Leal,city,1,0,TRUE,11531,2902401,8.67227,NA
2020-04-29,BA,Barra,city,2,0,TRUE,53578,2902708,3.73288,NA
2020-04-29,BA,Barra do Choça,city,1,0,TRUE,31603,2902906,3.16426,NA
2020-04-29,BA,Barra do Rocha,city,3,0,TRUE,5714,2903102,52.50263,NA
2020-04-29,BA,Barreiras,city,1,0,TRUE,155439,2903201,0.64334,NA
2020-04-29,BA,Barro Preto,city,3,0,TRUE,5591,2903300,53.65766,NA
2020-04-29,BA,Belmonte,city,2,1,TRUE,23328,2903409,8.57339,0.5
2020-04-29,BA,Bom Jesus da Lapa,city,0,0,TRUE,69148,2903904,NA,NA
2020-04-29,BA,Brumado,city,8,0,TRUE,67195,2904605,11.90565,NA
2020-04-29,BA,Buerarema,city,10,0,TRUE,18349,2904704,54.49888,NA
2020-04-29,BA,Cachoeira,city,1,0,TRUE,33470,2904902,2.98775,NA
2020-04-29,BA,Caetanos,city,1,0,TRUE,14542,2905156,6.87663,NA
2020-04-29,BA,Caldeirão Grande,city,2,0,TRUE,13327,2905503,15.00713,NA
2020-04-29,BA,Camacan,city,5,0,TRUE,31988,2905602,15.63086,NA
2020-04-29,BA,Camaçari,city,40,1,TRUE,299132,2905701,13.37202,0.025
2020-04-29,BA,Camamu,city,1,0,TRUE,35316,2905800,2.83158,NA
2020-04-29,BA,Campo Alegre de Lourdes,city,3,0,TRUE,28798,2905909,10.41739,NA
2020-04-29,BA,Campo Formoso,city,1,0,TRUE,71206,2906006,1.40438,NA
2020-04-29,BA,Canarana,city,2,0,TRUE,26176,2906204,7.64059,NA
2020-04-29,BA,Canavieiras,city,11,0,TRUE,31099,2906303,35.37091,NA
2020-04-29,BA,Candeias,city,17,0,TRUE,87076,2906501,19.52318,NA
2020-04-29,BA,Cansanção,city,1,0,TRUE,34834,2906808,2.87076,NA
2020-04-29,BA,Capim Grosso,city,2,1,TRUE,30662,2906873,6.52273,0.5
2020-04-29,BA,Castro Alves,city,1,0,TRUE,26264,2907301,3.80749,NA
2020-04-29,BA,Catu,city,5,1,TRUE,54704,2907509,9.1401,0.2
2020-04-29,BA,Coaraci,city,13,0,TRUE,16993,2908002,76.50209,NA
2020-04-29,BA,Conceição do Coité,city,2,0,TRUE,66612,2908408,3.00246,NA
2020-04-29,BA,Conceição do Jacuípe,city,1,0,TRUE,33153,2908507,3.01632,NA
2020-04-29,BA,Conde,city,1,0,TRUE,25837,2908606,3.87042,NA
2020-04-29,BA,Coração de Maria,city,1,0,TRUE,22605,2908903,4.4238,NA
2020-04-29,BA,Cravolândia,city,2,0,TRUE,5349,2909505,37.39017,NA
2020-04-29,BA,Cruz das Almas,city,2,0,TRUE,63239,2909802,3.16261,NA
2020-04-29,BA,Curaçá,city,9,0,TRUE,34700,2909901,25.9366,NA
2020-04-29,BA,Dário Meira,city,1,0,TRUE,10710,2910008,9.33707,NA
2020-04-29,BA,Dias d'Ávila,city,7,0,TRUE,81089,2910057,8.63249,NA
2020-04-29,BA,Euclides da Cunha,city,1,0,TRUE,60585,2910701,1.65057,NA
2020-04-29,BA,Eunápolis,city,19,0,TRUE,113380,2910727,16.75781,NA
2020-04-29,BA,Feira de Santana,city,86,1,TRUE,614872,2910800,13.98665,0.0116
2020-04-29,BA,Floresta Azul,city,2,0,TRUE,10629,2911006,18.81645,NA
